BINCODE	NAME	IDENTIFIER	DESCRIPTION	TYPE
'35.2'	'not assigned.not annotated'	'cdf39145'	' no hits & (original description: pep supercontig:ASM35022v2:HG002005:13840:15156:1 gene:CHC_T00000133001 transcript:CDF39145 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39147'	' no hits & (original description: pep supercontig:ASM35022v2:HG002005:40868:42332:-1 gene:CHC_T00000135001 transcript:CDF39147 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39148'	' no hits & (original description: pep supercontig:ASM35022v2:HG002005:42740:43747:1 gene:CHC_T00000136001 transcript:CDF39148 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39150'	' no hits & (original description: pep supercontig:ASM35022v2:HG002005:47227:51517:1 gene:CHC_T00000138001 transcript:CDF39150 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf32752'	' no hits & (original description: pep supercontig:ASM35022v2:HG001578:1941:2942:1 gene:CHC_T00001082001 transcript:CDF32752 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf36053'	' no hits & (original description: pep supercontig:ASM35022v2:HG001757:121768:122502:-1 gene:CHC_T00004468001 transcript:CDF36053 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39197'	' no hits & (original description: pep supercontig:ASM35022v2:HG002012:510:708:1 gene:CHC_T00006460001 transcript:CDF39197 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39198'	' no hits & (original description: pep supercontig:ASM35022v2:HG002012:6246:6515:1 gene:CHC_T00006461001 transcript:CDF39198 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39199'	' no hits & (original description: pep supercontig:ASM35022v2:HG002012:29860:30048:1 gene:CHC_T00006462001 transcript:CDF39199 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39200'	' no hits & (original description: pep supercontig:ASM35022v2:HG002012:71700:72017:1 gene:CHC_T00006463001 transcript:CDF39200 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39201'	' no hits & (original description: pep supercontig:ASM35022v2:HG002012:72030:72236:1 gene:CHC_T00006464001 transcript:CDF39201 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39202'	' no hits & (original description: pep supercontig:ASM35022v2:HG002012:72248:73630:1 gene:CHC_T00006465001 transcript:CDF39202 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39203'	' no hits & (original description: pep supercontig:ASM35022v2:HG002012:158809:159456:1 gene:CHC_T00006466001 transcript:CDF39203 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39204'	' no hits & (original description: pep supercontig:ASM35022v2:HG002012:162545:163117:-1 gene:CHC_T00006467001 transcript:CDF39204 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39205'	' no hits & (original description: pep supercontig:ASM35022v2:HG002012:163765:164606:-1 gene:CHC_T00006468001 transcript:CDF39205 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39206'	' no hits & (original description: pep supercontig:ASM35022v2:HG002012:164618:165451:-1 gene:CHC_T00006469001 transcript:CDF39206 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39207'	' no hits & (original description: pep supercontig:ASM35022v2:HG002012:166729:168167:-1 gene:CHC_T00006470001 transcript:CDF39207 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39208'	' no hits & (original description: pep supercontig:ASM35022v2:HG002012:174657:175422:-1 gene:CHC_T00006471001 transcript:CDF39208 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39209'	' no hits & (original description: pep supercontig:ASM35022v2:HG002012:176509:177815:1 gene:CHC_T00006472001 transcript:CDF39209 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39210'	' no hits & (original description: pep supercontig:ASM35022v2:HG002012:177997:179313:-1 gene:CHC_T00006473001 transcript:CDF39210 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39211'	' no hits & (original description: pep supercontig:ASM35022v2:HG002012:180759:180941:1 gene:CHC_T00006474001 transcript:CDF39211 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39212'	' no hits & (original description: pep supercontig:ASM35022v2:HG002012:181705:182157:1 gene:CHC_T00006475001 transcript:CDF39212 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39213'	' no hits & (original description: pep supercontig:ASM35022v2:HG002012:182417:182842:1 gene:CHC_T00006476001 transcript:CDF39213 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39215'	' no hits & (original description: pep supercontig:ASM35022v2:HG002012:187436:188266:1 gene:CHC_T00006478001 transcript:CDF39215 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39220'	' no hits & (original description: pep supercontig:ASM35022v2:HG002012:206727:206900:-1 gene:CHC_T00006480001 transcript:CDF39220 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39222'	' no hits & (original description: pep supercontig:ASM35022v2:HG002012:211273:212524:1 gene:CHC_T00006482001 transcript:CDF39222 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39223'	' no hits & (original description: pep supercontig:ASM35022v2:HG002012:212858:213067:-1 gene:CHC_T00006483001 transcript:CDF39223 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39224'	' no hits & (original description: pep supercontig:ASM35022v2:HG002012:213166:213435:-1 gene:CHC_T00006484001 transcript:CDF39224 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39225'	' no hits & (original description: pep supercontig:ASM35022v2:HG002012:213547:215466:-1 gene:CHC_T00006485001 transcript:CDF39225 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39227'	' no hits & (original description: pep supercontig:ASM35022v2:HG002012:344207:346033:1 gene:CHC_T00006486001 transcript:CDF39227 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39228'	' no hits & (original description: pep supercontig:ASM35022v2:HG002012:349528:349686:1 gene:CHC_T00006487001 transcript:CDF39228 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39232'	' no hits & (original description: pep supercontig:ASM35022v2:HG002012:366814:369951:-1 gene:CHC_T00006490001 transcript:CDF39232 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39233'	' no hits & (original description: pep supercontig:ASM35022v2:HG002012:371342:371782:1 gene:CHC_T00006491001 transcript:CDF39233 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39236'	' no hits & (original description: pep supercontig:ASM35022v2:HG002012:372894:373187:1 gene:CHC_T00006494001 transcript:CDF39236 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39237'	' no hits & (original description: pep supercontig:ASM35022v2:HG002012:373214:373348:-1 gene:CHC_T00006495001 transcript:CDF39237 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39238'	' no hits & (original description: pep supercontig:ASM35022v2:HG002012:373366:373494:-1 gene:CHC_T00006496001 transcript:CDF39238 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39239'	' no hits & (original description: pep supercontig:ASM35022v2:HG002012:373511:374590:1 gene:CHC_T00006497001 transcript:CDF39239 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40838'	' no hits & (original description: pep supercontig:ASM35022v2:HG002260:35:1897:1 gene:CHC_T00007477001 transcript:CDF40838 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40840'	' no hits & (original description: pep supercontig:ASM35022v2:HG002260:16350:16484:-1 gene:CHC_T00007479001 transcript:CDF40840 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40841'	' no hits & (original description: pep supercontig:ASM35022v2:HG002260:16966:17427:1 gene:CHC_T00007480001 transcript:CDF40841 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40842'	' no hits & (original description: pep supercontig:ASM35022v2:HG002260:17428:18717:-1 gene:CHC_T00007481001 transcript:CDF40842 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40845'	' no hits & (original description: pep supercontig:ASM35022v2:HG002260:26114:26506:-1 gene:CHC_T00007483001 transcript:CDF40845 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40846'	' no hits & (original description: pep supercontig:ASM35022v2:HG002260:27074:28465:1 gene:CHC_T00007484001 transcript:CDF40846 gene_biotype:protein_coding transcript_biotype:protein_coding description:Tryptophan 2,3-dioxygenase [Source:UniProtKB/TrEMBL;Acc:R7QTK7])'	T
'35.2'	'not assigned.not annotated'	'cdf40847'	' no hits & (original description: pep supercontig:ASM35022v2:HG002260:28787:28918:-1 gene:CHC_T00007485001 transcript:CDF40847 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40849'	' no hits & (original description: pep supercontig:ASM35022v2:HG002260:30678:32637:-1 gene:CHC_T00007487001 transcript:CDF40849 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40854'	' no hits & (original description: pep supercontig:ASM35022v2:HG002260:65015:65341:-1 gene:CHC_T00007492001 transcript:CDF40854 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40855'	' no hits & (original description: pep supercontig:ASM35022v2:HG002260:65384:65557:1 gene:CHC_T00007493001 transcript:CDF40855 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40856'	' no hits & (original description: pep supercontig:ASM35022v2:HG002260:65576:65752:1 gene:CHC_T00007494001 transcript:CDF40856 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40859'	' no hits & (original description: pep supercontig:ASM35022v2:HG002260:92161:93315:1 gene:CHC_T00007496001 transcript:CDF40859 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40861'	' no hits & (original description: pep supercontig:ASM35022v2:HG002260:94801:95064:-1 gene:CHC_T00007498001 transcript:CDF40861 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40863'	' no hits & (original description: pep supercontig:ASM35022v2:HG002260:96769:97047:-1 gene:CHC_T00007500001 transcript:CDF40863 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40865'	' no hits & (original description: pep supercontig:ASM35022v2:HG002260:98088:98843:-1 gene:CHC_T00007502001 transcript:CDF40865 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40867'	' no hits & (original description: pep supercontig:ASM35022v2:HG002260:114226:114619:1 gene:CHC_T00007504001 transcript:CDF40867 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40868'	' no hits & (original description: pep supercontig:ASM35022v2:HG002260:147050:147334:-1 gene:CHC_T00007505001 transcript:CDF40868 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40869'	' no hits & (original description: pep supercontig:ASM35022v2:HG002260:155511:155918:1 gene:CHC_T00007506001 transcript:CDF40869 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40870'	' no hits & (original description: pep supercontig:ASM35022v2:HG002260:211579:213414:1 gene:CHC_T00007507001 transcript:CDF40870 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40872'	' no hits & (original description: pep supercontig:ASM35022v2:HG002260:234305:236176:1 gene:CHC_T00007509001 transcript:CDF40872 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40873'	' no hits & (original description: pep supercontig:ASM35022v2:HG002260:237197:243769:-1 gene:CHC_T00007510001 transcript:CDF40873 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40874'	' no hits & (original description: pep supercontig:ASM35022v2:HG002260:244092:244421:1 gene:CHC_T00007511001 transcript:CDF40874 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40876'	' no hits & (original description: pep supercontig:ASM35022v2:HG002260:244712:244900:-1 gene:CHC_T00007513001 transcript:CDF40876 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40877'	' no hits & (original description: pep supercontig:ASM35022v2:HG002260:244928:247437:-1 gene:CHC_T00007514001 transcript:CDF40877 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40878'	' no hits & (original description: pep supercontig:ASM35022v2:HG002260:277606:278593:-1 gene:CHC_T00007515001 transcript:CDF40878 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40880'	' no hits & (original description: pep supercontig:ASM35022v2:HG002260:283404:283523:1 gene:CHC_T00007517001 transcript:CDF40880 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40882'	' no hits & (original description: pep supercontig:ASM35022v2:HG002260:299349:301700:-1 gene:CHC_T00007519001 transcript:CDF40882 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40883'	' no hits & (original description: pep supercontig:ASM35022v2:HG002260:303624:304274:1 gene:CHC_T00007520001 transcript:CDF40883 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40884'	' no hits & (original description: pep supercontig:ASM35022v2:HG002260:306090:306838:1 gene:CHC_T00008274001 transcript:CDF40884 gene_biotype:protein_coding transcript_biotype:protein_coding description:Glutathione S-transferase)'	T
'35.2'	'not assigned.not annotated'	'cdf40885'	' no hits & (original description: pep supercontig:ASM35022v2:HG002260:306894:307847:-1 gene:CHC_T00007521001 transcript:CDF40885 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
